HUC_12,pCanopy
101302050403,0.0113419333222
101302050404,0.0116030710616
101302050405,0.08071634697
101302050406,0.00448670331303
101302050407,0.127944340184
101302050408,0.0717011897936
101302050501,0.010231911116
101302050502,0.0226138195564
101302050503,0.0154194006029
101302050504,0.0133918770582
101302050505,0.0339216306187
101302050506,0.0146869759642
101302050601,0.0600926481942
101302050602,0.0366097213041
101302050603,0.136208202047
101302050604,0.172925191378
101302050701,0.0281444958744
101302050702,0.0519385417436
101302050703,0.0406767784082
101302050704,0.0196365633725
101302050705,0.0428432451806
101302050706,0.0424135251721
101302050707,0.071656974336
101302050801,0.154401154401
101302050802,0.135994627967
101302050803,0.209829823516
101302050804,0.0383157463375
101302050805,0.149600131915
101302050901,0.0322427228272
101302050902,0.0251766134373
101302050903,0.021355607688
101302050904,0.00883595850941
101302051001,0.0625185322461
101302051002,0.0291068141412
101302051003,0.0673837267204
101302051004,0.0613749371243
101302051005,0.161626677772
101302060101,0.0685027480002
101302060102,0.163325156316
101302060103,0.207505898721
101302060104,0.0845667615859
101302060105,0.327101503465
101302060106,0.169189053273
101302060107,0.365876261268
101302060201,0.345196071902
101302060202,0.112083973701
101302060203,0.118238055271
101302060204,0.0895850229792
101302060205,0.158679385389
101302060206,0.173242697042
101302060207,0.193328677981
101302060208,0.15527851718
101302060209,0.086089456869
101302060301,0.660008068558
101302060302,0.492119680968
101302060303,0.23369669336
101302060304,0.225671912085
101302060305,0.258060665385
101303010101,0.00185109409404
101303010102,0.0700509526714
101303010103,0.00176955789594
101303010104,0.682310871341
101303010105,0.660664861165
101303010106,0.384087217189
101303010107,0.00277366863905
101303010108,0.00334574288063
101303010201,0.0200430574336
101303010202,0.00359136510911
101303010203,0.00121370000888
101303010204,0.00286267640954
101303010205,0.0226911403382
101303010206,0.0044897685083
101303010207,0.00273937695101
101303010301,0.00785994667457
101303010302,0.00477948840118
101303010303,0.0132098499533
101303010304,0.0013179680228
101303010305,0.00256153624319
101303010306,0.00739561121758
101303010401,0.00385809729933
101303010402,0.0023825548526
101303010403,0.00376830590074
101303010404,0.00210954848261
101303010405,0.00391584387915
101303010406,0.0118362436185
101303010407,0.00237584304108
101303010408,0.00102906369904
101303010501,0.00495385805211
101303010502,0.00825351703196
101303010503,0.00444275838813
101303010504,0.0233773949205
101303010505,0.048694391177
101303010601,0.00751231347101
101303010602,0.081430641187
101303010603,0.0751421826376
101303010604,0.0492415174005
101303010605,0.200337845249
101303020101,0.0891969972205
101303020102,0.0523630641149
101303020103,0.0148680482059
101303020104,0.000897572379819
101303020105,0.000153643265944
101303020106,1.07591668101e-05
101303020201,0.000231037037627
101303020202,0.00867446393762
101303020203,0.00399960630274
101303020204,0.134261801138
101303020205,0.310380803339
101303020206,1.31690929451
101303020207,8.51036669042e-05
101303020301,0.000599705287687
101303020302,0.00689655172414
101303020303,0.0349913394173
101303020304,0.319258128431
101303020305,0.0231558314276
101303020306,0.00339293139293
101303020401,0.0089126280505
101303020402,0.00289332281216
101303020403,0.109933281403
101303020404,0.0606333033663
101303020405,1.1070358662
101303020406,0.942641735741
101303020407,0.0249038424181
101303020408,0.0772228900302
101303020409,0.00159001956947
101303020501,0.32164652629
101303020502,0.0359542785703
101303020503,0.0366551741203
101303020504,0.285299637183
101303020505,0.921759119434
101303020506,0.053584598067
101303020507,0.063137381038
101303020508,0.0587451337986
101303020509,0.0290454585891
101303020510,0.00122221662215
101303020511,0.0383513551467
101303020601,0.066761906344
101303020602,0.0162105288914
101303020603,0.00847840588754
101303020604,0.037487170297
101303020605,0.0135689653408
101303020606,0.0726058696954
101303020607,0.00285871909323
101303020608,0.00159513633901
101303020609,0.00595602489542
101303020701,0.0764095744681
101303020702,0.000550981534247
101303020703,0.00777476240871
101303020704,0.0152481823199
101303020705,0.0621646189485
101303020706,0.04042919592
101303020707,0.142826622609
101303020708,0.0549872286899
101303020709,0.0959556503711
101303020801,0.0412233293926
101303020802,0.0156247798583
101303020803,0.0146820927613
101303020804,0.0477819166949
101303020901,0.213048074272
101303020902,0.103724248707
101303020903,0.0727531251851
101303020904,0.0347252075392
101303020905,0.0335007435257
101303020906,0.0247343235349
101303020908,0.0557402222867
101303030101,0.0142241292345
101303030102,0.0203029363466
101303030103,0.0169516129032
101303030104,0.0213799441121
101303030105,0.0347682336425
101303030106,0.0175096599018
101303030107,0.0192264150943
101303030108,0.0152921205262
101303030109,0.0498601305448
101303030201,0.0130118637581
101303030202,0.0205219535585
101303030203,0.0103088028413
101303030204,0.0197180618956
101303030301,0.0130422330418
101303030302,0.0202726455998
101303030303,0.00715881628745
101303030401,0.057666943481
101303030402,0.0339832601866
101303030403,0.00810539347364
101303030404,0.00688989482093
101303030405,0.0432236995568
101303030406,0.0152995391705
101303030407,0.0207222577664
101303030501,0.00938063078552
101303030502,0.0202270969842
101303030503,0.0168368173716
101303030504,0.000628708999739
101303030505,0.0466292291789
101303030506,0.021658933049
101303030601,0.0172907388894
101303030602,0.00145023971609
101303030603,0.00435766206794
101303030604,0.0168857139802
101303030605,0.00984036216345
101303030606,0.00498687398007
101303030701,0.019658682762
101303030702,0.0145916626346
101303030703,0.0766019086571
101303030704,0.0236890895167
101303030705,0.0375843568317
101303030706,0.012936610608
101303030801,0.00509407397927
101303030802,0.00396766866279
101303030803,0.00612924038168
101303030804,0.00962955347658
101303030805,0.00247505998232
101303030806,0.0191737985517
101303030901,0.104399769947
101303030902,0.0325042315747
101303030903,0.299995080435
101303030904,0.102487886315
101303030905,0.129412316936
101303030906,0.0638900787505
101303030907,0.129260528397
101303030908,0.221425680754
101303031001,0.0449384295538
101303031002,0.040392440418
101303031003,0.178705533086
101303031004,0.235665548745
101303031005,0.311279845661
101303031101,0.0024451318309
101303031102,0.0132699570257
101303031103,0.0765528754821
101303031201,0.0132311630458
101303031202,0.00622271413638
101303031203,0.0172929021497
101303031204,0.0701202320971
101303031205,0.221109144313
101303031301,0.00420621626652
101303031302,0.026070930912
101303031303,0.0077119036591
101303031304,0.068127353646
101303031305,0.19381979713
101303031401,0.0215103539796
101303031402,0.0498048298537
101303031403,0.424200190054
101303031404,0.55338623931
101303031405,0.477531920169
101303031406,0.44310390162
101303031407,0.656973425509
101303031408,0.941713582817
101303031501,0.00177982450681
101303031502,0.00997729975138
101303031503,0.0402843321624
101303031504,0.00857167347639
101303031505,1.19687886424
101303031506,2.58869152625
101303031601,0.0154181307098
101303031602,1.45611130475
101303031603,0.66475992373
101303031604,0.414378859112
101303031605,0.615063160187
101303040101,0.0225902851644
101303040102,0.964800764508
101303040103,1.13103630596
101303040104,0.713393388289
101303040105,0.00225852814361
101303040106,0.0
101303040107,0.00128629951205
101303040108,0.00795485308511
101303040201,0.00316570657533
101303040202,0.000154971485247
101303040203,0.000744899060779
101303040204,0.000246487552379
101303040205,0.000446492356051
101303040206,0.0
101303040207,0.100845081026
101303040208,0.00819959994503
101303040209,0.0967603693689
101303040301,0.00559316337798
101303040302,0.00874133221265
101303040303,0.0377699833856
101303040304,0.0142780533584
101303040305,0.0489666594657
101303040401,0.407968655151
101303040402,0.00598396237791
101303040403,0.00160376462644
101303040404,0.000675441634915
101303040405,0.00301450731646
101303040406,0.00679087023147
101303040501,0.00254090640265
101303040502,0.0416066989402
101303040503,0.0470222093051
101303040504,0.00306986943088
101303040505,0.131940252501
101303040506,0.00437659893862
101303040507,0.00990901388735
101303040508,0.0394911157631
101303040509,0.00111679201494
101303040510,0.0216489115331
101303040511,0.000316458402826
101303050101,0.331991475255
101303050102,0.0004922990365
101303050103,0.000709150826647
101303050104,0.0
101303050105,0.000236666620261
101303050106,0.0604928242621
101303050107,0.000373959417274
101303050108,0.00547140748347
101303050109,0.00914838229825
101303050201,0.0034315407618
101303050202,0.333489759662
101303050203,0.000712291625978
101303050204,0.000654494572209
101303050205,0.148423290163
101303050206,0.000200573065903
101303050207,0.043837487197
101303050208,0.000228371331785
101303050301,0.00632288885766
101303050302,0.0236749358092
101303050303,0.0130535394972
101303050304,0.0190052212146
101303050305,0.00959471906663
101303050306,0.0189161887383
101303050401,2.54516600925
101303050402,0.143921769646
101303050403,1.16706243889
101303050404,0.040440446122
101303050405,0.0373197807759
101303050406,1.16829719129
101303050407,4.73911189043e-05
101303050501,0.000225871298534
101303050502,0.0160996394625
101303050503,0.00956211929663
101303050504,0.00640011010942
101303050505,0.00351282421443
101303050506,0.00448820225448
101303050507,0.0036934982705
101303050508,0.0218556076888
101303050509,0.0301041375733
101303050601,1.2522126363
101303050602,0.00286036377097
101303050603,0.000625052087674
101303050604,0.015661059456
101303050605,0.00862450758724
101303050606,0.00257632237059
101303050607,0.0337730198178
101303050608,0.0141410866119
101303050701,0.0301875070598
101303050702,0.00908644400786
101303050703,0.015213736015
101303050704,0.0199982223802
101303050705,0.0464680935657
101303050706,0.0203089638886
101303050801,0.00233020567949
101303050802,0.0195570435915
101303050803,0.00329792467613
101303050804,0.263949772335
101303050805,0.00166238476651
101303050806,0.0162802275207
101303050807,0.00611865224282
101303050808,0.0027908099383
101303050809,0.00380559097994
101303050810,0.0120702457219
101303050811,0.00452874133339
101303050812,0.00713899199711
101303060101,0.00734275727131
101303060102,0.02257631741
101303060103,0.0392179281957
101303060104,0.012621419291
101303060105,0.000656938665817
101303060106,0.109025597877
101303060201,0.0162783334265
101303060202,0.00301463199431
101303060203,0.0251304572462
101303060204,0.0560516167309
101303060205,0.0225190839695
101303060206,0.034521766762
101303060207,0.169712452471
101303060208,0.0505104854656
101303060301,0.00432158255136
101303060302,0.00853799160922
101303060303,0.0229279387458
101303060304,0.0193526077238
101303060305,0.00678441678096
101303060306,0.0188596427056
101303060307,0.0283588236129
101303060308,0.0151086715458
101303060309,0.0120564460885
101303060310,0.041196013289
101303060311,0.0980909342433
101303060401,0.00123537533609
101303060402,0.000172156547687
101303060403,0.0428022753969
101303060404,0.00127795527157
101303060405,0.00121924329092
101303060406,0.051068309689
101303060407,0.164245116678
101303060408,0.0052619284722
101303060409,0.0594784646938
101303060410,0.546858897834
101303060501,0.0559064442909
101303060502,0.0994959549324
101303060503,0.0157580340265
101303060504,0.0327509873108
101303060505,0.0343106293678
101303060506,0.113930115982
101303060507,0.122157864622
101303060601,0.0102934422855
101303060602,0.0608323104707
101303060603,0.145815596128
